areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate,hospitalCases
S92000003,Scotland,nation,2022-05-17,,1945031,12324,841
S92000003,Scotland,nation,2022-05-16,,1943968,12320,845
S92000003,Scotland,nation,2022-05-15,,1942858,12308,850
S92000003,Scotland,nation,2022-05-14,,1941937,12304,870
S92000003,Scotland,nation,2022-05-13,,1941198,12295,939
S92000003,Scotland,nation,2022-05-12,,1940331,12291,975
S92000003,Scotland,nation,2022-05-11,14,1939349,12278,1006
S92000003,Scotland,nation,2022-05-10,,1938256,12267,1021
S92000003,Scotland,nation,2022-05-09,,1937087,12260,1033
S92000003,Scotland,nation,2022-05-08,,1935732,12255,1031
S92000003,Scotland,nation,2022-05-07,,1934714,12251,1049
S92000003,Scotland,nation,2022-05-06,,1933874,12240,1128
S92000003,Scotland,nation,2022-05-05,,1932831,12232,1166
S92000003,Scotland,nation,2022-05-04,16,1931621,12216,1245
S92000003,Scotland,nation,2022-05-03,,1930199,12208,1265
S92000003,Scotland,nation,2022-05-02,,1928567,12193,1285
S92000003,Scotland,nation,2022-05-01,,1927391,12178,1275
S92000003,Scotland,nation,2022-04-30,,1926396,12164,1319
S92000003,Scotland,nation,2022-04-29,,1925182,12153,1418
S92000003,Scotland,nation,2022-04-28,,1923535,12135,1458
S92000003,Scotland,nation,2022-04-27,25,1921419,12125,1529
S92000003,Scotland,nation,2022-04-26,,1918966,12106,1544
S92000003,Scotland,nation,2022-04-25,,1916221,12087,1500
S92000003,Scotland,nation,2022-04-24,,1913119,12076,1605
S92000003,Scotland,nation,2022-04-23,,1910819,12066,1637
S92000003,Scotland,nation,2022-04-22,,1908680,12046,1703
S92000003,Scotland,nation,2022-04-21,,1906132,12031,1767
S92000003,Scotland,nation,2022-04-20,20,1902947,12014,1820
S92000003,Scotland,nation,2022-04-19,,1899311,11994,1856
S92000003,Scotland,nation,2022-04-18,,1895068,11978,1835
S92000003,Scotland,nation,2022-04-17,,1891188,11960,1878
S92000003,Scotland,nation,2022-04-16,,1887887,11942,1933
S92000003,Scotland,nation,2022-04-15,,1884665,11922,1967
S92000003,Scotland,nation,2022-04-14,,1881034,11900,2045
S92000003,Scotland,nation,2022-04-13,23,1876714,11876,2112
S92000003,Scotland,nation,2022-04-12,,1871579,11854,2120
S92000003,Scotland,nation,2022-04-11,,1866275,11838,2151
S92000003,Scotland,nation,2022-04-10,,1860731,11821,2131
S92000003,Scotland,nation,2022-04-09,,1856343,11796,2162
S92000003,Scotland,nation,2022-04-08,,1852257,11784,2255
S92000003,Scotland,nation,2022-04-07,,1847655,11759,2306
S92000003,Scotland,nation,2022-04-06,24,1841984,11733,2339
S92000003,Scotland,nation,2022-04-05,,1835564,11712,2381
S92000003,Scotland,nation,2022-04-04,,1828552,11680,2377
S92000003,Scotland,nation,2022-04-03,,1821761,11652,2406
S92000003,Scotland,nation,2022-04-02,,1816442,11627,2331
S92000003,Scotland,nation,2022-04-01,,1811588,11610,2385
S92000003,Scotland,nation,2022-03-31,,1805977,11580,2384
S92000003,Scotland,nation,2022-03-30,20,1799207,11555,2344
S92000003,Scotland,nation,2022-03-29,,1791063,11535,2383
S92000003,Scotland,nation,2022-03-28,,1781313,11505,2360
S92000003,Scotland,nation,2022-03-27,,1771053,11476,2313
S92000003,Scotland,nation,2022-03-26,,1763229,11450,2309
S92000003,Scotland,nation,2022-03-25,,1756013,11429,2326
S92000003,Scotland,nation,2022-03-24,,1747199,11402,2322
S92000003,Scotland,nation,2022-03-23,25,1736820,11371,2257
S92000003,Scotland,nation,2022-03-22,,1725051,11340,2221
S92000003,Scotland,nation,2022-03-21,,1712712,11310,2128
S92000003,Scotland,nation,2022-03-20,,1699068,11280,2060
S92000003,Scotland,nation,2022-03-19,,1688559,11247,2095
S92000003,Scotland,nation,2022-03-18,,1679401,11209,2050
S92000003,Scotland,nation,2022-03-17,,1669535,11174,2037
S92000003,Scotland,nation,2022-03-16,32,1658114,11152,1999
S92000003,Scotland,nation,2022-03-15,,1644657,11126,1996
S92000003,Scotland,nation,2022-03-14,,1629854,11110,1805
S92000003,Scotland,nation,2022-03-13,,1614577,11095,1727
S92000003,Scotland,nation,2022-03-12,,1602444,11075,1690
S92000003,Scotland,nation,2022-03-11,,1592364,11060,1663
S92000003,Scotland,nation,2022-03-10,,1580951,11044,1636
S92000003,Scotland,nation,2022-03-09,19,1568453,11021,1509
S92000003,Scotland,nation,2022-03-08,,1554515,11008,1440
S92000003,Scotland,nation,2022-03-07,,1540930,10994,1360
S92000003,Scotland,nation,2022-03-06,,1527593,10970,1305
S92000003,Scotland,nation,2022-03-05,,1517546,10951,1265
S92000003,Scotland,nation,2022-03-04,,1509839,10939,1267
S92000003,Scotland,nation,2022-03-03,,1501734,10922,1272
S92000003,Scotland,nation,2022-03-02,16,1492715,10908,1226
S92000003,Scotland,nation,2022-03-01,,1483351,10884,1191
S92000003,Scotland,nation,2022-02-28,,1473901,10865,1175
S92000003,Scotland,nation,2022-02-27,,1464637,10851,1180
S92000003,Scotland,nation,2022-02-26,,1458121,10831,1149
S92000003,Scotland,nation,2022-02-25,,1452737,10818,1093
S92000003,Scotland,nation,2022-02-24,,1446760,10807,1041
S92000003,Scotland,nation,2022-02-23,11,1440607,10789,1093
S92000003,Scotland,nation,2022-02-22,,1433369,10769,1060
S92000003,Scotland,nation,2022-02-21,,1425702,10754,1051
S92000003,Scotland,nation,2022-02-20,,1417557,10737,1009
S92000003,Scotland,nation,2022-02-19,,1411243,10726,987
S92000003,Scotland,nation,2022-02-18,,1405761,10718,960
S92000003,Scotland,nation,2022-02-17,,1399818,10703,944
S92000003,Scotland,nation,2022-02-16,13,1392570,10691,912
S92000003,Scotland,nation,2022-02-15,,1384627,10681,911
S92000003,Scotland,nation,2022-02-14,,1376411,10668,884
S92000003,Scotland,nation,2022-02-13,,1368606,10655,868
S92000003,Scotland,nation,2022-02-12,,1362542,10645,872
S92000003,Scotland,nation,2022-02-11,,1357130,10634,902
S92000003,Scotland,nation,2022-02-10,,1351023,10628,904
S92000003,Scotland,nation,2022-02-09,21,1344255,10616,934
S92000003,Scotland,nation,2022-02-08,,1336038,10606,950
S92000003,Scotland,nation,2022-02-07,,1327472,10595,958
S92000003,Scotland,nation,2022-02-06,,1319689,10586,955
S92000003,Scotland,nation,2022-02-05,,1313625,10576,989
S92000003,Scotland,nation,2022-02-04,,1308338,10560,1042
S92000003,Scotland,nation,2022-02-03,,1302366,10554,1084
S92000003,Scotland,nation,2022-02-02,28,1295187,10537,1116
S92000003,Scotland,nation,2022-02-01,,1287214,10526,1177
S92000003,Scotland,nation,2022-01-31,,1278802,10504,1207
S92000003,Scotland,nation,2022-01-30,,1269873,10490,1217
S92000003,Scotland,nation,2022-01-29,,1262915,10475,1263
S92000003,Scotland,nation,2022-01-28,,1257423,10459,1302
S92000003,Scotland,nation,2022-01-27,,1250826,10437,1319
S92000003,Scotland,nation,2022-01-26,32,1243717,10416,1389
S92000003,Scotland,nation,2022-01-25,,1235533,10402,1394
S92000003,Scotland,nation,2022-01-24,,1227079,10383,1435
S92000003,Scotland,nation,2022-01-23,,1217588,10365,1440
S92000003,Scotland,nation,2022-01-22,,1210228,10344,1465
S92000003,Scotland,nation,2022-01-21,,1204111,10330,1511
S92000003,Scotland,nation,2022-01-20,,1197452,10307,1514
S92000003,Scotland,nation,2022-01-19,44,1190364,10288,1571
S92000003,Scotland,nation,2022-01-18,,1182460,10263,1546
S92000003,Scotland,nation,2022-01-17,,1173912,10245,1567
S92000003,Scotland,nation,2022-01-16,,1164739,10226,1567
S92000003,Scotland,nation,2022-01-15,,1157644,10203,1556
S92000003,Scotland,nation,2022-01-14,,1151841,10177,1544
S92000003,Scotland,nation,2022-01-13,,1145327,10156,1560
S92000003,Scotland,nation,2022-01-12,59,1138037,10125,1537
S92000003,Scotland,nation,2022-01-11,,1130354,10107,1479
S92000003,Scotland,nation,2022-01-10,,1122053,10091,1432
S92000003,Scotland,nation,2022-01-09,,1112650,10071,1376
S92000003,Scotland,nation,2022-01-08,,1104959,10052,1356
S92000003,Scotland,nation,2022-01-07,,1097667,10036,1323
S92000003,Scotland,nation,2022-01-06,,1088535,10025,1267
S92000003,Scotland,nation,2022-01-05,42,1074635,10006,1223
S92000003,Scotland,nation,2022-01-04,,1052071,9996,1152
S92000003,Scotland,nation,2022-01-03,,1032219,9976,1033
S92000003,Scotland,nation,2022-01-02,,1012701,9969,953
S92000003,Scotland,nation,2022-01-01,,997009,9961,897
S92000003,Scotland,nation,2021-12-31,,989646,9952,859
S92000003,Scotland,nation,2021-12-30,,971874,9943,811
S92000003,Scotland,nation,2021-12-29,36,949695,9934,679
S92000003,Scotland,nation,2021-12-28,,926156,9925,599
S92000003,Scotland,nation,2021-12-27,,906298,9911,555
S92000003,Scotland,nation,2021-12-26,,887537,9902,528
S92000003,Scotland,nation,2021-12-25,,880050,9900,527
S92000003,Scotland,nation,2021-12-24,,875201,9892,524
S92000003,Scotland,nation,2021-12-23,,865503,9887,540
S92000003,Scotland,nation,2021-12-22,40,853090,9882,536
S92000003,Scotland,nation,2021-12-21,,841178,9875,515
S92000003,Scotland,nation,2021-12-20,,830638,9866,516
S92000003,Scotland,nation,2021-12-19,,821987,9854,504
S92000003,Scotland,nation,2021-12-18,,816380,9847,494
S92000003,Scotland,nation,2021-12-17,,811174,9840,522
S92000003,Scotland,nation,2021-12-16,,805295,9834,532
S92000003,Scotland,nation,2021-12-15,38,798646,9827,544
S92000003,Scotland,nation,2021-12-14,,791429,9821,541
S92000003,Scotland,nation,2021-12-13,,784865,9813,561
S92000003,Scotland,nation,2021-12-12,,779072,9807,541
S92000003,Scotland,nation,2021-12-11,,775658,9799,552
S92000003,Scotland,nation,2021-12-10,,772339,9791,573
S92000003,Scotland,nation,2021-12-09,,768536,9783,578
S92000003,Scotland,nation,2021-12-08,42,764464,9774,581
S92000003,Scotland,nation,2021-12-07,,760245,9764,576
S92000003,Scotland,nation,2021-12-06,,756434,9746,591
S92000003,Scotland,nation,2021-12-05,,752611,9733,583
S92000003,Scotland,nation,2021-12-04,,750081,9725,605
S92000003,Scotland,nation,2021-12-03,,747931,9713,652
S92000003,Scotland,nation,2021-12-02,,745265,9705,680
S92000003,Scotland,nation,2021-12-01,54,742297,9693,702
S92000003,Scotland,nation,2021-11-30,,739170,9680,706
S92000003,Scotland,nation,2021-11-29,,735836,9677,715
S92000003,Scotland,nation,2021-11-28,,732358,9665,709
S92000003,Scotland,nation,2021-11-27,,730014,9649,727
S92000003,Scotland,nation,2021-11-26,,728116,9636,734
S92000003,Scotland,nation,2021-11-25,,725862,9621,721
S92000003,Scotland,nation,2021-11-24,66,723351,9611,708
S92000003,Scotland,nation,2021-11-23,,720427,9605,743
S92000003,Scotland,nation,2021-11-22,,717509,9594,750
S92000003,Scotland,nation,2021-11-21,,714321,9578,752
S92000003,Scotland,nation,2021-11-20,,712134,9569,792
S92000003,Scotland,nation,2021-11-19,,709898,9559,785
S92000003,Scotland,nation,2021-11-18,,707094,9550,786
S92000003,Scotland,nation,2021-11-17,57,704080,9541,774
S92000003,Scotland,nation,2021-11-16,,700739,9529,779
S92000003,Scotland,nation,2021-11-15,,697428,9523,771
S92000003,Scotland,nation,2021-11-14,,693747,9504,759
S92000003,Scotland,nation,2021-11-13,,691306,9489,773
S92000003,Scotland,nation,2021-11-12,,688972,9479,759
S92000003,Scotland,nation,2021-11-11,,686095,9462,773
S92000003,Scotland,nation,2021-11-10,61,682853,9454,790
S92000003,Scotland,nation,2021-11-09,,679535,9440,764
S92000003,Scotland,nation,2021-11-08,,676051,9434,788
S92000003,Scotland,nation,2021-11-07,,672198,9422,802
S92000003,Scotland,nation,2021-11-06,,669886,9408,832
S92000003,Scotland,nation,2021-11-05,,667658,9391,851
S92000003,Scotland,nation,2021-11-04,,664866,9374,904
S92000003,Scotland,nation,2021-11-03,63,662046,9352,942
S92000003,Scotland,nation,2021-11-02,,659039,9336,939
S92000003,Scotland,nation,2021-11-01,,655971,9323,932
S92000003,Scotland,nation,2021-10-31,,652648,9296,910
S92000003,Scotland,nation,2021-10-30,,650561,9280,927
S92000003,Scotland,nation,2021-10-29,,648514,9264,932
S92000003,Scotland,nation,2021-10-28,,645948,9245,932
S92000003,Scotland,nation,2021-10-27,57,643422,9225,925
S92000003,Scotland,nation,2021-10-26,,640737,9211,917
S92000003,Scotland,nation,2021-10-25,,637791,9192,902
S92000003,Scotland,nation,2021-10-24,,634473,9183,899
S92000003,Scotland,nation,2021-10-23,,632138,9162,896
S92000003,Scotland,nation,2021-10-22,,629984,9139,894
S92000003,Scotland,nation,2021-10-21,,627521,9123,917
S92000003,Scotland,nation,2021-10-20,51,624966,9101,890
S92000003,Scotland,nation,2021-10-19,,622103,9085,869
S92000003,Scotland,nation,2021-10-18,,619322,9076,857
S92000003,Scotland,nation,2021-10-17,,616340,9061,829
S92000003,Scotland,nation,2021-10-16,,614024,9046,841
S92000003,Scotland,nation,2021-10-15,,611863,9028,848
S92000003,Scotland,nation,2021-10-14,,609279,9012,908
S92000003,Scotland,nation,2021-10-13,51,606584,8992,918
S92000003,Scotland,nation,2021-10-12,,603925,8972,935
S92000003,Scotland,nation,2021-10-11,,601281,8956,933
S92000003,Scotland,nation,2021-10-10,,598443,8934,935
S92000003,Scotland,nation,2021-10-09,,596551,8920,943
S92000003,Scotland,nation,2021-10-08,,594404,8903,957
S92000003,Scotland,nation,2021-10-07,,592102,8889,980
S92000003,Scotland,nation,2021-10-06,68,589488,8870,988
S92000003,Scotland,nation,2021-10-05,,586830,8857,998
S92000003,Scotland,nation,2021-10-04,,583979,8834,1001
S92000003,Scotland,nation,2021-10-03,,581009,8820,965
S92000003,Scotland,nation,2021-10-02,,579015,8804,965
S92000003,Scotland,nation,2021-10-01,,577142,8781,983
S92000003,Scotland,nation,2021-09-30,,575094,8762,998
S92000003,Scotland,nation,2021-09-29,71,572717,8746,1020
S92000003,Scotland,nation,2021-09-28,,570108,8721,1026
S92000003,Scotland,nation,2021-09-27,,566901,8705,1023
S92000003,Scotland,nation,2021-09-26,,563766,8681,1003
S92000003,Scotland,nation,2021-09-25,,561615,8660,1004
S92000003,Scotland,nation,2021-09-24,,559475,8639,1011
S92000003,Scotland,nation,2021-09-23,,556758,8617,1057
S92000003,Scotland,nation,2021-09-22,82,553637,8598,1076
S92000003,Scotland,nation,2021-09-21,,550122,8567,1107
S92000003,Scotland,nation,2021-09-20,,546318,8546,1088
S92000003,Scotland,nation,2021-09-19,,542304,8525,1074
S92000003,Scotland,nation,2021-09-18,,539504,8498,1051
S92000003,Scotland,nation,2021-09-17,,536889,8477,1037
S92000003,Scotland,nation,2021-09-16,,533511,8453,1054
S92000003,Scotland,nation,2021-09-15,91,529936,8437,1079
S92000003,Scotland,nation,2021-09-14,,525857,8414,1065
S92000003,Scotland,nation,2021-09-13,,521072,8394,1048
S92000003,Scotland,nation,2021-09-12,,515976,8373,1023
S92000003,Scotland,nation,2021-09-11,,512602,8351,984
S92000003,Scotland,nation,2021-09-10,,508972,8331,977
S92000003,Scotland,nation,2021-09-09,,504186,8306,928
S92000003,Scotland,nation,2021-09-08,82,498625,8288,883
S92000003,Scotland,nation,2021-09-07,,492367,8278,805
S92000003,Scotland,nation,2021-09-06,,485640,8260,771
S92000003,Scotland,nation,2021-09-05,,478504,8250,719
S92000003,Scotland,nation,2021-09-04,,473565,8234,670
S92000003,Scotland,nation,2021-09-03,,468535,8224,653
S92000003,Scotland,nation,2021-09-02,,462355,8213,624
S92000003,Scotland,nation,2021-09-01,59,454733,8202,629
S92000003,Scotland,nation,2021-08-31,,447168,8194,585
S92000003,Scotland,nation,2021-08-30,,440137,8183,551
S92000003,Scotland,nation,2021-08-29,,433547,8177,507
S92000003,Scotland,nation,2021-08-28,,429079,8169,494
S92000003,Scotland,nation,2021-08-27,,424298,8161,479
S92000003,Scotland,nation,2021-08-26,,418222,8150,426
S92000003,Scotland,nation,2021-08-25,44,410931,8145,391
S92000003,Scotland,nation,2021-08-24,,404038,8139,364
S92000003,Scotland,nation,2021-08-23,,398382,8135,356
S92000003,Scotland,nation,2021-08-22,,392820,8127,338
S92000003,Scotland,nation,2021-08-21,,389149,8123,323
S92000003,Scotland,nation,2021-08-20,,386091,8118,312
S92000003,Scotland,nation,2021-08-19,,382637,8110,317
S92000003,Scotland,nation,2021-08-18,39,378892,8103,324
S92000003,Scotland,nation,2021-08-17,,375152,8096,338
S92000003,Scotland,nation,2021-08-16,,371751,8092,337
S92000003,Scotland,nation,2021-08-15,,368987,8089,331
S92000003,Scotland,nation,2021-08-14,,367350,8083,337
S92000003,Scotland,nation,2021-08-13,,365862,8077,353
S92000003,Scotland,nation,2021-08-12,,364328,8067,356
S92000003,Scotland,nation,2021-08-11,42,362923,8063,356
S92000003,Scotland,nation,2021-08-10,,361335,8060,352
S92000003,Scotland,nation,2021-08-09,,359801,8055,356
S92000003,Scotland,nation,2021-08-08,,358296,8049,360
S92000003,Scotland,nation,2021-08-07,,357243,8043,360
S92000003,Scotland,nation,2021-08-06,,356296,8037,367
S92000003,Scotland,nation,2021-08-05,,355030,8030,381
S92000003,Scotland,nation,2021-08-04,58,353686,8023,383
S92000003,Scotland,nation,2021-08-03,,352379,8017,406
S92000003,Scotland,nation,2021-08-02,,350998,8014,407
S92000003,Scotland,nation,2021-08-01,,349667,8007,422
S92000003,Scotland,nation,2021-07-31,,348789,7997,444
S92000003,Scotland,nation,2021-07-30,,348018,7991,462
S92000003,Scotland,nation,2021-07-29,,346981,7984,490
S92000003,Scotland,nation,2021-07-28,63,345798,7978,474
S92000003,Scotland,nation,2021-07-27,,344501,7969,472
S92000003,Scotland,nation,2021-07-26,,343131,7961,475
S92000003,Scotland,nation,2021-07-25,,341748,7954,480
S92000003,Scotland,nation,2021-07-24,,340798,7949,479
S92000003,Scotland,nation,2021-07-23,,339840,7946,502
S92000003,Scotland,nation,2021-07-22,,338555,7938,488
S92000003,Scotland,nation,2021-07-21,51,337162,7929,529
S92000003,Scotland,nation,2021-07-20,,335580,7921,529
S92000003,Scotland,nation,2021-07-19,,333967,7915,536
S92000003,Scotland,nation,2021-07-18,,332046,7906,514
S92000003,Scotland,nation,2021-07-17,,330653,7896,517
S92000003,Scotland,nation,2021-07-16,,329247,7889,532
S92000003,Scotland,nation,2021-07-15,,327483,7884,543
S92000003,Scotland,nation,2021-07-14,46,325507,7877,515
S92000003,Scotland,nation,2021-07-13,,323293,7869,506
S92000003,Scotland,nation,2021-07-12,,320834,7859,469
S92000003,Scotland,nation,2021-07-11,,318239,7852,445
S92000003,Scotland,nation,2021-07-10,,316345,7846,436
S92000003,Scotland,nation,2021-07-09,,314521,7839,427
S92000003,Scotland,nation,2021-07-08,,312123,7832,401
S92000003,Scotland,nation,2021-07-07,34,309374,7820,387
S92000003,Scotland,nation,2021-07-06,,306453,7815,346
S92000003,Scotland,nation,2021-07-05,,303347,7802,338
S92000003,Scotland,nation,2021-07-04,,299937,7797,316
S92000003,Scotland,nation,2021-07-03,,297511,7791,306
S92000003,Scotland,nation,2021-07-02,,294985,7787,285
S92000003,Scotland,nation,2021-07-01,,291887,7785,275
S92000003,Scotland,nation,2021-06-30,19,288424,7783,235
S92000003,Scotland,nation,2021-06-29,,284476,7781,215
S92000003,Scotland,nation,2021-06-28,,280573,7778,202
S92000003,Scotland,nation,2021-06-27,,276622,7775,196
S92000003,Scotland,nation,2021-06-26,,274098,7772,197
S92000003,Scotland,nation,2021-06-25,,271782,7764,188
S92000003,Scotland,nation,2021-06-24,,269142,7763,177
S92000003,Scotland,nation,2021-06-23,18,266166,7761,170
S92000003,Scotland,nation,2021-06-22,,263234,7760,171
S92000003,Scotland,nation,2021-06-21,,259946,7756,159
S92000003,Scotland,nation,2021-06-20,,256885,7754,150
S92000003,Scotland,nation,2021-06-19,,255320,7751,145
S92000003,Scotland,nation,2021-06-18,,254315,7749,128
S92000003,Scotland,nation,2021-06-17,,253076,7747,140
S92000003,Scotland,nation,2021-06-16,15,251900,7746,133
S92000003,Scotland,nation,2021-06-15,,250621,7745,137
S92000003,Scotland,nation,2021-06-14,,249333,7739,128
S92000003,Scotland,nation,2021-06-13,,248191,7738,130
S92000003,Scotland,nation,2021-06-12,,247329,7735,129
S92000003,Scotland,nation,2021-06-11,,246614,7735,132
S92000003,Scotland,nation,2021-06-10,,245737,7735,124
S92000003,Scotland,nation,2021-06-09,15,244683,7733,124
S92000003,Scotland,nation,2021-06-08,,243618,7731,121
S92000003,Scotland,nation,2021-06-07,,242576,7731,122
S92000003,Scotland,nation,2021-06-06,,241614,7730,112
S92000003,Scotland,nation,2021-06-05,,240928,7729,111
S92000003,Scotland,nation,2021-06-04,,240313,7729,116
S92000003,Scotland,nation,2021-06-03,,239480,7727,110
S92000003,Scotland,nation,2021-06-02,10,238523,7725,114
S92000003,Scotland,nation,2021-06-01,,237559,7724,106
S92000003,Scotland,nation,2021-05-31,,236773,7724,109
S92000003,Scotland,nation,2021-05-30,,236164,7724,101
S92000003,Scotland,nation,2021-05-29,,235673,7723,86
S92000003,Scotland,nation,2021-05-28,,235235,7721,90
S92000003,Scotland,nation,2021-05-27,,234685,7720,83
S92000003,Scotland,nation,2021-05-26,6,234124,7719,98
S92000003,Scotland,nation,2021-05-25,,233492,7718,97
S92000003,Scotland,nation,2021-05-24,,232978,7718,94
S92000003,Scotland,nation,2021-05-23,,232474,7718,99
S92000003,Scotland,nation,2021-05-22,,232144,7717,88
S92000003,Scotland,nation,2021-05-21,,231848,7715,81
S92000003,Scotland,nation,2021-05-20,,231485,7714,83
S92000003,Scotland,nation,2021-05-19,4,231096,7714,78
S92000003,Scotland,nation,2021-05-18,,230680,7714,70
S92000003,Scotland,nation,2021-05-17,,230260,7714,68
S92000003,Scotland,nation,2021-05-16,,229893,7713,61
S92000003,Scotland,nation,2021-05-15,,229656,7713,69
